collection_date,isolation_type,min_same,min_diff,country,isolation_source_new,num_close,suscept_sim,resist_sim,bla_ec_complete,acr_f_complete,mdt_m_complete,sul2_complete,bla_oxa_complete,tet_a_complete,aph_3_ib_complete,aph_6_id_complete,tetracycline
2014,clinical,22,43,Guadeloupe,stool,0,0.6666666666666667,0.8389562701680204,1,1,1,1,0,1,1,1,0
2014,clinical,24,43,Guadeloupe,stool,0,0.6526890085420813,1,1,1,1,1,0,1,1,1,0
2013,clinical,37,37,Guadeloupe,stool,0,0.4737351574599897,0.2790697674418605,1,1,1,0,0,0,0,0,1
2013,clinical,1,32,Guadeloupe,stool,2,0.8243965118965119,1,1,1,1,1,0,1,0,0,0
2013,environmental/other,31,60,Guadeloupe,stool,0,0.49287698351783704,0.4625,1,1,1,1,0,1,0,0,0
2014,clinical,9,42,Guadeloupe,stool,0,0.8790322580645161,1,1,1,1,0,0,0,0,0,1
2014,clinical,4,37,Guadeloupe,stool,2,0.5754770485724879,0.577922077922078,1,1,1,1,0,0,1,1,0
2014,clinical,25,41,Guadeloupe,stool,1,0.6211399357424511,0.7829457364341085,1,1,1,1,0,1,1,1,0
2019,environmental/other,37,15,USA,pork,0,1,0.8798449612403101,1,1,1,0,0,0,0,0,1
2016,clinical,24,25,India,urine,0,0.5954028139951617,0.5705434782608696,1,1,0,0,0,0,0,0,0
2019,environmental/other,27,16,USA,pork,0,0.8705234691906509,0.4528301886792453,1,0,1,0,0,0,0,0,0
2019,environmental/other,31,44,USA,pork,0,0.7736696179028071,0.6017784477768883,1,1,1,0,0,0,0,0,0
2019,environmental/other,18,26,USA,beef,0,0.7225806451612904,0.3055555555555556,1,1,1,0,0,0,0,0,1
2019,environmental/other,18,23,USA,turkey,0,0.7061983471074381,0.3692307692307692,1,1,1,0,0,0,0,0,1
2019,environmental/other,34,33,USA,chicken,0,0.8983653370200146,1,0,1,1,0,0,0,0,0,1
2019,environmental/other,10,2,USA,pork,2,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,2,0,USA,turkey,2,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,27,11,USA,pork,0,0.8620689655172413,0.8065367659172783,1,1,1,0,0,0,0,0,1
2019,environmental/other,11,9,USA,chicken,1,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,13,22,USA,chicken,0,0.9736164736164736,0.9481327800829876,1,1,1,0,0,0,0,0,0
2019,environmental/other,3,23,USA,chicken,1,0.9084568439407148,0.93446088794926,1,1,1,0,0,0,0,0,1
2019,environmental/other,3,8,USA,beef,2,0.9956797235023042,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,28,9,USA,chicken,0,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,20,27,USA,chicken,0,0.949820788530466,0.8970099667774086,1,1,1,0,0,0,0,0,1
2019,environmental/other,11,2,USA,beef,2,0.7651515151515152,0.6030471170253117,1,1,1,0,0,0,1,1,0
2019,environmental/other,0,5,USA,chicken,2,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,7,20,USA,chicken,0,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,1,6,USA,pork,2,1,0.9544718694811202,1,1,1,0,0,0,0,0,1
2019,environmental/other,19,18,USA,beef,1,0.7661290322580645,0.24528301886792447,1,1,1,0,0,0,0,0,0
2019,environmental/other,9,10,USA,chicken,2,1,1,1,1,1,1,0,0,0,0,1
2019,environmental/other,13,7,USA,chicken,1,1,0.9702380952380952,1,1,1,0,0,1,0,0,0
2019,environmental/other,1,0,USA,pork,2,1,0.8798449612403101,1,1,1,0,0,0,0,0,1
2019,environmental/other,23,20,USA,beef,0,0.8870967741935484,0.5880398671096346,1,1,1,0,0,0,0,0,1
2019,environmental/other,23,43,USA,beef,0,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,21,34,USA,chicken,0,0.75,0.4716981132075472,1,0,0,0,0,0,0,0,1
2019,environmental/other,7,8,USA,chicken,2,0.9435483870967742,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,0,1,USA,pork,2,0.9414414414414414,0.8970099667774086,1,1,1,0,0,0,0,0,0
2019,environmental/other,20,9,USA,beef,0,1,1,1,1,1,0,0,0,0,0,0
2019,environmental/other,32,36,USA,chicken,0,0.6370967741935484,0.4038647342995169,1,1,0,0,0,0,0,0,1
2019,environmental/other,31,22,USA,chicken,0,0.6461484837922622,0.6355547656244077,1,1,1,1,0,0,0,0,1
2019,environmental/other,1,21,USA,turkey,2,1,0.8798449612403101,1,1,1,0,0,0,1,0,0
2019,environmental/other,19,22,USA,turkey,0,0.9522849462365592,1,1,1,1,0,0,0,1,1,0
2019,environmental/other,0,9,USA,chicken,1,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,0,1,USA,chicken,2,0.8477950183748469,1,1,1,1,1,0,0,1,1,0
2019,environmental/other,27,15,USA,beef,0,0.8704224431685572,0.7264150943396226,1,1,1,0,0,0,0,0,1
2019,environmental/other,20,16,USA,turkey,0,0.9620253164556962,1,1,1,1,0,0,0,1,1,0
2019,environmental/other,29,22,USA,turkey,0,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,4,12,USA,beef,2,1,0.7926356589147286,1,1,1,0,0,0,0,0,1
2019,environmental/other,1,5,USA,pork,2,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,34,24,USA,beef,0,0.8198198198198199,0.4453122000291812,1,1,1,0,0,0,0,0,1
2019,environmental/other,6,5,USA,beef,2,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,3,16,USA,pork,2,0.7035936615732881,0.3118393234672305,1,1,1,0,0,1,0,0,0
2019,environmental/other,12,11,USA,chicken,1,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,20,15,USA,chicken,0,1,1,1,1,1,0,0,0,0,0,0
2019,environmental/other,0,7,USA,beef,2,1,0.7395348837209302,1,1,1,0,0,0,0,0,1
2019,environmental/other,11,20,USA,turkey,1,0.994949494949495,0.9025974025974026,1,1,1,0,0,0,0,0,1
2019,environmental/other,22,49,USA,chicken,0,0.8317307692307693,0.7524752475247525,1,1,1,0,0,0,0,0,1
2019,environmental/other,3,25,USA,chicken,1,1,1,1,1,1,1,0,0,1,0,1
2019,environmental/other,6,16,USA,turkey,1,0.8382352941176471,0.7015384615384616,1,1,0,0,0,0,0,0,1
2019,environmental/other,14,22,USA,beef,1,0.961411184026025,0.7926356589147286,1,1,1,0,0,0,0,0,1
2019,environmental/other,2,8,USA,pork,2,0.9376656891495602,1,1,1,1,0,0,1,0,0,0
2019,environmental/other,34,60,USA,turkey,0,0.97626582278481,0.780952380952381,1,1,1,0,0,0,0,0,0
2019,environmental/other,28,20,USA,chicken,0,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,1,9,USA,chicken,2,1,1,1,1,1,1,0,0,0,0,1
2019,environmental/other,29,13,USA,chicken,0,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,24,18,USA,chicken,0,1,1,1,1,1,0,0,0,0,0,0
2019,environmental/other,38,12,USA,chicken,0,0.895766129032258,1,1,1,1,1,0,1,0,0,0
2019,environmental/other,9,31,USA,turkey,0,0.8185483870967742,0.805614197123631,1,1,1,1,0,1,0,0,0
2019,environmental/other,9,30,USA,turkey,0,1,0.7926356589147286,1,1,1,0,0,0,0,0,1
2019,environmental/other,16,32,USA,turkey,1,0.9369369369369368,0.76,1,1,1,1,0,0,0,0,0
2019,environmental/other,18,22,USA,beef,0,0.8790322580645161,1,1,1,1,1,0,0,1,1,0
2019,environmental/other,17,24,USA,turkey,1,1,0.9319004723160088,1,1,1,1,0,0,1,1,0
2019,environmental/other,17,17,USA,chicken,1,0.906060606060606,0.8809523809523809,1,1,1,0,0,0,0,0,1
2019,environmental/other,8,11,USA,chicken,2,0.7901142196248505,0.6842105263157895,1,1,1,1,0,0,0,0,1
2019,environmental/other,1,8,USA,chicken,2,0.8382352941176471,1,1,1,1,1,0,0,0,0,1
2019,environmental/other,13,3,USA,pork,1,0.8704224431685572,0.7829457364341085,1,1,1,0,0,0,0,0,1
2019,environmental/other,3,8,USA,beef,2,0.9054545454545456,0.4380195276421691,1,1,1,0,0,0,0,0,1
2019,environmental/other,21,16,USA,turkey,0,1,1,1,1,1,0,0,1,1,1,0
2019,environmental/other,6,8,USA,turkey,2,1,1,1,1,1,0,0,1,0,0,0
2019,environmental/other,14,29,USA,turkey,0,0.9165822447347374,0.8536585365853658,1,1,1,0,0,0,0,0,1
2019,environmental/other,0,0,USA,pork,2,1,0.9319004723160088,1,1,1,0,0,1,0,0,0
2019,environmental/other,6,20,USA,pork,0,0.8152631028350246,1,1,1,1,1,0,1,1,1,0
2019,environmental/other,17,47,USA,chicken,0,1,0.8333333333333334,1,1,1,0,0,0,0,0,1
2019,environmental/other,4,7,USA,chicken,2,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,30,20,USA,turkey,0,0.8347926267281106,0.6030471170253117,1,1,1,0,0,0,0,0,1
2019,environmental/other,31,8,USA,turkey,0,0.9778481012658228,0.9025974025974026,1,1,1,0,0,0,0,0,0
2019,environmental/other,32,47,USA,chicken,0,0.9596774193548387,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,11,29,USA,chicken,1,0.992345544013122,0.9669421487603306,1,1,1,0,0,0,0,0,1
2019,environmental/other,15,8,USA,chicken,1,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,8,22,USA,turkey,1,0.9881329113924052,1,1,1,1,1,0,0,1,1,0
2019,environmental/other,7,8,USA,chicken,2,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,18,47,USA,chicken,0,1,0.8333333333333334,1,1,1,0,0,0,0,0,1
2019,environmental/other,29,21,USA,turkey,0,0.8131485594343517,1,0,1,0,0,0,1,0,0,0
2019,environmental/other,25,29,USA,chicken,0,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,35,31,USA,chicken,0,0.7316633706877609,0.6355547656244077,1,1,1,0,0,0,0,0,0
2019,environmental/other,22,43,USA,turkey,0,1,1,0,1,1,0,0,0,0,0,1
2019,environmental/other,5,9,USA,beef,2,0.8870967741935484,0.520749063670412,1,1,1,0,0,1,0,0,0
2019,environmental/other,24,11,USA,turkey,1,0.8870967741935484,0.6744186046511628,1,1,1,0,0,1,0,0,0
2019,environmental/other,5,20,USA,chicken,2,0.9772727272727272,0.9070810142238712,1,1,1,1,0,0,0,0,0
2019,environmental/other,33,29,USA,turkey,0,0.7725065475044921,0.24528301886792447,0,1,0,0,0,1,0,0,0
2019,environmental/other,8,36,USA,chicken,0,0.899641577060932,0.8970099667774086,1,1,1,0,0,0,0,0,1
2019,environmental/other,33,24,USA,turkey,0,0.8983653370200146,1,1,1,1,0,0,1,1,1,0
2019,environmental/other,20,34,USA,chicken,0,0.9179057337220604,0.9447933970099668,1,1,1,1,0,0,0,0,0
2019,environmental/other,14,17,USA,chicken,0,1,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,4,9,USA,beef,2,1,0.9025974025974026,1,1,1,0,0,0,0,0,1
2019,environmental/other,24,29,USA,chicken,0,0.8897849462365591,0.8296718504683016,1,1,1,0,0,0,0,0,1
2019,environmental/other,4,9,USA,pork,1,0.6477987421383649,0.3055555555555556,1,1,1,0,0,0,0,0,1
2019,environmental/other,20,30,USA,turkey,0,0.9620253164556962,1,1,1,1,0,0,0,0,0,1
2019,environmental/other,34,26,USA,chicken,0,1,0.8389562701680204,1,1,1,0,0,0,0,0,1
2019,environmental/other,23,33,USA,beef,0,0.8693693693693694,0.6788724634770549,1,1,1,0,0,0,0,0,1
2019,environmental/other,9,20,USA,turkey,0,0.8464579082785605,0.714230739629031,1,1,1,0,0,0,1,1,0
2019,environmental/other,20,16,USA,chicken,1,0.6955863246594157,0.2790697674418605,1,1,1,0,0,1,0,0,0
2019,environmental/other,39,22,USA,turkey,0,1,0.780952380952381,1,0,1,0,0,0,0,0,1
2019,environmental/other,22,27,USA,chicken,0,0.8870967741935484,0.4137931034482759,1,1,1,0,0,0,0,0,1
2019,environmental/other,14,6,USA,pork,0,0.96875,1,1,1,1,0,0,0,1,1,1
2019,environmental/other,32,37,USA,turkey,0,0.9381443298969072,0.4137931034482759,1,1,1,0,0,0,0,0,0
2019,environmental/other,27,28,USA,beef,0,0.9165605919327644,0.6395348837209303,1,1,1,0,0,0,0,0,1
2019,environmental/other,0,8,USA,turkey,2,1,1,1,0,1,1,0,1,0,0,0
2019,environmental/other,32,25,USA,beef,0,0.8427619301519595,1,1,1,1,0,0,0,0,0,1
2017,clinical,2,17,Canada,stool,1,1,1,1,0,1,0,0,1,0,0,0
2017,clinical,0,13,Canada,stool,2,1,0.9033183196985016,1,0,1,0,0,0,0,0,0
2017,clinical,2,11,Canada,stool,2,0.9525691699604744,1,1,1,1,0,0,0,0,0,1
2017,clinical,8,36,Canada,stool,0,0.9829545454545454,1,1,1,1,0,0,0,1,1,0
2017,clinical,6,60,Canada,stool,0,0.9919354838709676,1,1,1,1,0,0,1,0,0,0
2017,clinical,0,10,Canada,stool,2,0.4737351574599897,0.6510416666666667,1,1,1,1,0,1,1,1,0
2017,clinical,0,19,Canada,stool,2,1,0.6395348837209303,1,1,0,0,0,1,0,0,0
2017,clinical,4,6,Canada,stool,2,1,1,1,1,1,0,0,0,1,1,0
2017,clinical,1,6,Canada,stool,2,1,0.9885714285714284,1,1,1,0,0,0,1,1,0
2017,clinical,0,33,Canada,stool,1,0.9787234042553192,0.93446088794926,1,1,0,0,0,1,0,0,0
2017,clinical,3,19,Canada,stool,2,1,0.8970099667774086,1,1,0,0,0,1,0,0,0
2017,clinical,0,8,Canada,stool,2,0.9864864864864864,1,1,0,1,0,0,0,0,0,1
2017,clinical,0,3,Canada,stool,2,0.9153225806451613,0.5494186046511629,1,1,0,0,0,1,0,0,1
2017,clinical,1,10,Canada,stool,2,1,1,1,1,1,0,0,0,0,0,0
2017,clinical,0,12,Canada,stool,2,0.7837652090627268,0.3992248062015504,1,1,0,0,0,0,0,0,0
2017,clinical,0,9,Canada,stool,2,1,1,0,1,1,1,0,0,0,0,1
2017,clinical,2,43,Canada,stool,0,1,1,1,1,1,0,0,0,0,0,1
2017,clinical,2,20,Canada,stool,2,1,1,1,1,1,0,0,0,0,0,1
2017,clinical,0,15,Canada,stool,2,0.8418367346938775,0.4593023255813954,1,1,1,0,0,0,0,0,1
2017,clinical,2,10,Canada,stool,2,1,1,1,0,1,0,0,1,0,0,0
2017,clinical,4,58,Canada,stool,0,1,0.8333333333333334,1,1,1,0,0,0,0,0,0
2017,clinical,0,20,Canada,stool,2,1,0.9070810142238712,1,1,1,0,0,1,0,0,0
2017,clinical,4,22,Canada,stool,1,1,0.93446088794926,1,1,1,0,0,1,0,0,0
2017,clinical,8,16,Canada,stool,0,0.9787878787878788,1,1,1,1,0,0,1,1,1,0
2017,clinical,2,10,Canada,stool,2,1,1,1,0,1,0,0,1,0,0,0
2017,clinical,0,15,Canada,stool,2,1,0.7395348837209302,1,1,0,0,0,1,0,0,0
2017,clinical,2,29,Canada,stool,1,0.8775113333692055,1,1,1,1,1,0,1,0,0,0
2017,clinical,8,32,Canada,stool,0,0.905511811023622,1,1,1,1,1,0,1,1,1,0
2017,clinical,2,50,Canada,stool,0,1,1,1,0,1,0,0,0,0,0,0
2017,clinical,7,20,Canada,stool,1,0.9881422924901184,1,1,1,1,1,0,0,1,1,0
2017,environmental/other,2,3,Canada,stool,2,0.8376344086021505,0.7829457364341085,1,1,1,1,0,0,0,0,1
2017,clinical,8,27,Canada,stool,1,0.8704224431685572,0.577922077922078,1,0,1,0,0,0,0,0,0
2017,clinical,3,11,Canada,stool,2,0.9740532959326788,1,1,1,1,0,0,0,1,1,0
2017,clinical,2,26,Canada,stool,2,0.9829545454545454,1,1,1,1,0,0,1,0,0,0
2018,clinical,1,14,Canada,stool,2,1,1,1,1,1,1,0,0,0,0,1
2016,clinical,21,31,USA,urine,0,0.5217391304347826,0.17647058823529416,1,1,1,1,0,1,1,1,0
2014,clinical,23,16,Netherlands,urine,0,0.8593189964157706,1,1,1,1,1,0,1,1,1,0
2015,clinical,22,43,Thailand,urine,0,0.40673019561424273,0.4584575031559395,1,1,1,1,0,1,1,1,0
2019,clinical,21,11,Netherlands,stool,0,0.8704224431685572,0.8296718504683016,1,1,0,0,0,0,0,0,1
2011,clinical,1,40,USA,stool,0,0.9899193548387096,1,1,1,1,0,0,0,0,0,1
2016,clinical,0,9,Canada,stool,2,1,1,1,1,1,1,0,0,1,1,0
2017,clinical,2,32,Thailand,stool,1,0.7612612612612613,1,0,1,0,0,0,0,0,0,1
2018,clinical,21,20,USA,urine,0,1,0.93446088794926,0,1,0,0,0,0,0,0,1
2018,clinical,7,43,USA,other/unspecified,0,0.5042735042735043,0.3194444444444444,1,1,0,0,0,0,0,0,1
2014,clinical,21,38,USA,urine,0,0.2883235485975212,0.15546603692021332,1,1,1,1,0,1,1,1,0
2017,clinical,7,31,USA,urine,0,0.44243313763861714,0.5938560964096766,1,1,1,1,0,0,1,1,0
2014,clinical,27,23,USA,urine,0,0.8959677419354839,1,1,1,1,1,0,0,1,1,0
2014,clinical,15,27,USA,urine,0,0.8572036205253846,0.7596899224806202,1,1,1,0,0,0,0,0,0
2014,clinical,33,40,USA,urine,0,0.31034482758620685,0.3543123543123543,1,1,1,0,0,1,0,0,0
2016,clinical,14,16,Netherlands,urine,0,1,1,1,1,0,0,0,0,0,0,0
2017,clinical,4,1,Netherlands,other/unspecified,2,0.9608015640273704,1,1,1,1,0,0,0,0,0,1
2016,clinical,14,9,Netherlands,urine,0,0.9571865443425076,1,1,1,1,0,0,0,0,0,0
2018,clinical,10,43,USA,urine,0,0.4737351574599897,0.5629629629629629,1,1,0,0,0,0,0,0,0
2014,clinical,2,24,Brazil,stool,2,0.5754770485724879,0.19999999999999996,1,1,1,1,0,0,1,1,0
2016,clinical,7,2,Thailand,urine,2,0.680952380952381,1,1,1,1,1,0,0,1,1,0
2019,environmental/other,7,20,USA,beef,1,0.7651515151515152,0.3703703703703703,1,1,1,0,0,0,0,0,1
2019,environmental/other,14,35,USA,pork,0,1,1,1,1,1,0,0,0,1,1,0
2019,environmental/other,24,16,USA,turkey,0,0.9449745074745076,0.4114285714285714,1,1,1,0,0,0,0,0,0
2019,environmental/other,25,43,USA,turkey,0,0.8176360284233628,0.4584575031559395,1,1,0,0,0,0,0,0,1
2019,clinical,5,5,Brazil,stool,2,0.2995391705069125,0.8037037037037037,1,1,1,0,0,0,0,0,1
2017,clinical,0,21,Netherlands,stool,2,0.950858818600754,1,0,1,0,0,0,0,0,0,0
2013,clinical,11,35,Netherlands,stool,0,0.8056115145233153,1,1,1,1,1,0,1,1,1,0
2016,clinical,23,28,Netherlands,stool,0,0.8771821877597489,0.7395348837209302,1,1,1,0,0,0,0,0,1
2011,clinical,0,29,Netherlands,stool,2,1,0.9447933970099668,1,1,1,0,0,0,0,0,0
2017,clinical,2,9,Netherlands,stool,2,0.8503721739442367,1,1,1,1,0,0,0,0,0,0
2016,clinical,3,26,Netherlands,stool,2,0.8636363636363636,1,1,1,1,0,0,0,0,0,0
2014,clinical,12,17,Netherlands,stool,0,1,1,1,1,1,0,0,0,0,0,0
2016,clinical,11,36,Netherlands,stool,0,1,1,0,1,0,0,0,0,0,0,0
2019,clinical,2,16,Netherlands,stool,2,0.9193548387096774,0.916030534351145,1,1,1,1,0,1,1,1,0
2017,clinical,0,34,Netherlands,stool,0,0.9776046738072056,1,1,1,0,0,0,0,0,0,0
2016,clinical,10,28,Netherlands,stool,1,1,1,1,1,0,0,0,0,0,0,0
2012,clinical,14,45,Netherlands,stool,0,1,1,0,1,0,0,0,0,0,0,0
2018,clinical,6,1,Netherlands,stool,2,1,0.9483807156127618,1,1,1,0,0,0,0,0,0
2016,clinical,20,11,Netherlands,stool,1,1,1,1,1,0,0,0,0,0,0,1
2017,clinical,9,22,Netherlands,stool,1,1,1,1,1,0,0,0,0,0,0,0
2017,clinical,6,3,Netherlands,stool,2,1,1,1,1,1,0,0,0,0,0,0
2016,clinical,1,8,Netherlands,stool,2,1,1,1,1,1,0,0,0,0,0,0
2016,clinical,18,12,Netherlands,stool,1,0.8259863563569809,0.9226190476190476,1,1,1,1,0,1,1,1,0
2012,clinical,10,14,Netherlands,stool,0,0.992345544013122,1,1,1,1,0,0,0,0,0,1
2016,clinical,15,22,Netherlands,stool,1,1,1,1,1,0,0,0,0,0,0,0
2015,clinical,2,31,Netherlands,stool,0,1,1,1,1,1,0,0,0,0,0,0
2017,clinical,12,11,Netherlands,stool,0,0.9376656891495602,1,1,1,1,0,0,0,0,0,0
2017,clinical,8,23,Netherlands,urine,0,0.7924050632911392,0.8389562701680204,1,1,1,0,0,1,0,0,0
2018,clinical,19,19,Netherlands,urine,1,1,1,1,1,1,0,0,1,0,0,0
2017,clinical,16,29,Netherlands,stool,0,0.8704224431685572,0.8970099667774086,1,1,1,0,0,1,0,0,0
2017,clinical,23,29,Netherlands,urine,0,1,1,1,1,1,0,0,1,0,0,0
2017,clinical,32,50,Netherlands,urine,0,1,1,1,1,1,0,0,0,0,0,0
2017,clinical,5,11,Netherlands,stool,2,1,1,1,1,1,1,0,0,0,0,0
2017,clinical,17,34,Netherlands,urine,0,1,1,1,1,1,0,0,0,0,0,0
2017,clinical,7,9,Netherlands,urine,2,1,1,1,1,0,0,0,0,0,0,0
2017,clinical,39,11,Netherlands,urine,0,0.924731182795699,1,1,1,1,1,0,0,1,1,1
2016,clinical,10,29,Netherlands,urine,0,0.913358147229115,1,1,1,1,0,0,0,0,0,0
2016,clinical,24,19,Netherlands,urine,0,1,0.8697674418604651,1,1,1,0,0,0,0,0,0
2017,clinical,2,1,Netherlands,stool,2,1,0.9186046511627908,1,1,0,0,0,0,0,0,0
2019,clinical,18,12,Netherlands,urine,0,0.93394777265745,1,1,1,1,1,0,0,1,1,0
2017,clinical,6,16,Netherlands,stool,2,0.950858818600754,1,1,1,0,1,0,0,0,0,0
2016,clinical,11,21,Netherlands,stool,0,1,1,1,1,0,0,0,0,0,0,0
2017,clinical,0,23,Netherlands,stool,2,1,1,1,1,0,0,0,0,0,0,0
2018,clinical,11,9,Netherlands,stool,2,1,1,1,1,1,0,0,0,0,0,0
2018,clinical,35,9,Netherlands,urine,0,0.9454545454545454,1,1,1,1,1,0,1,1,1,0
2017,clinical,12,8,Netherlands,stool,2,1,1,1,1,0,0,0,0,0,0,1
2017,clinical,3,6,Netherlands,urine,2,0.8434535104364326,0.9271753146637512,1,1,1,1,0,0,0,0,0
2019,clinical,12,20,Netherlands,urine,1,1,0.7926356589147286,1,1,0,0,0,0,0,0,0
2016,clinical,11,12,Netherlands,urine,1,0.6666666666666667,0.48286999910897266,1,1,1,0,0,0,0,0,1
2019,clinical,11,8,Netherlands,urine,2,0.9516129032258064,1,1,1,1,0,0,0,0,0,1
2019,clinical,2,11,Netherlands,urine,2,1,1,1,1,0,0,0,0,0,0,1
2017,clinical,15,12,Netherlands,stool,0,1,1,1,0,1,0,0,0,0,0,1
2017,clinical,1,13,Netherlands,urine,2,1,1,1,1,1,0,0,0,0,0,0
2017,clinical,0,3,Netherlands,stool,2,1,1,1,1,1,0,0,0,0,0,1
2017,clinical,15,29,Netherlands,stool,0,0.8932551319648094,0.9317073170731708,1,1,1,1,0,1,1,1,0
2017,clinical,5,5,Netherlands,urine,2,1,1,1,1,1,0,0,0,0,0,0
2017,clinical,14,9,Netherlands,stool,1,0.8202322269689999,1,1,1,1,0,0,0,0,0,1
2016,clinical,10,23,Netherlands,urine,0,0.918384840965486,1,0,1,0,0,0,0,0,0,1
2017,clinical,0,35,Netherlands,other/unspecified,0,0.9827188940092166,1,1,1,0,0,0,0,0,0,1
2017,clinical,28,39,Netherlands,stool,0,1,1,1,1,1,0,0,0,0,0,1
2017,clinical,25,16,Netherlands,urine,0,1,1,0,1,0,0,0,0,0,0,1
2017,clinical,18,34,Netherlands,urine,0,0.9094574780058652,0.9033183196985016,1,1,1,0,0,0,0,0,1
2016,clinical,14,22,Netherlands,stool,0,1,1,1,1,1,0,0,0,0,0,0
2016,clinical,9,21,Netherlands,urine,0,1,1,1,0,1,1,0,0,1,1,0
2016,clinical,14,16,Netherlands,urine,1,0.7755102040816326,0.805614197123631,1,1,0,1,0,1,1,1,0
2016,clinical,11,33,Netherlands,stool,0,0.9740532959326788,1,1,1,1,1,0,0,1,1,0
2016,clinical,5,4,Netherlands,urine,2,0.9451476793248944,0.9285714285714286,1,1,1,0,0,0,1,1,0
2016,clinical,9,13,Netherlands,urine,1,0.8704224431685572,1,1,1,1,0,0,0,0,0,0
2016,clinical,10,44,Netherlands,stool,0,0.7771739130434783,1,1,1,1,1,0,1,1,1,0
2016,clinical,2,30,Netherlands,stool,2,1,0.9885714285714284,1,1,1,0,0,0,0,0,0
2016,clinical,9,18,Netherlands,stool,2,0.8593189964157706,1,1,1,1,0,0,0,0,0,0
2016,clinical,21,26,Netherlands,urine,0,1,1,1,1,1,0,0,0,0,0,0
2016,clinical,7,13,Netherlands,urine,1,1,0.7558139534883721,1,1,0,0,0,1,0,0,0
2016,clinical,8,22,Netherlands,urine,1,0.9571865443425076,0.8914728682170543,1,1,0,1,0,1,1,1,0
2016,clinical,1,9,Netherlands,stool,2,1,1,1,1,1,0,0,0,0,0,1
2016,clinical,17,10,Netherlands,urine,1,0.9881422924901184,1,1,1,1,0,0,0,0,0,1
2016,clinical,10,14,Netherlands,stool,1,0.8675979983319433,1,1,1,1,1,0,0,1,1,0
2016,clinical,6,27,Netherlands,stool,1,1,1,1,0,0,0,0,0,0,0,0
2016,clinical,19,19,Netherlands,urine,0,0.9620253164556962,1,1,1,1,1,0,0,1,1,1
2016,clinical,8,9,Netherlands,urine,2,1,1,1,1,1,0,0,1,0,0,0
2017,clinical,6,11,Netherlands,urine,1,0.8870967741935484,0.49056603773584906,1,1,0,0,0,0,0,0,0
2017,clinical,2,17,Netherlands,urine,2,0.7349299446073639,0.30379746835443033,1,1,0,0,0,0,0,0,0
2017,clinical,39,10,Netherlands,urine,0,1,1,1,1,1,0,0,0,0,0,0
2017,clinical,21,11,Netherlands,urine,0,0.8165680473372781,0.5331339162448229,1,1,1,0,0,0,0,0,1
2015,clinical,16,10,Netherlands,urine,0,0.8063063063063063,1,1,1,1,1,0,1,1,1,0
2015,clinical,11,40,Netherlands,stool,0,0.9718181818181818,1,1,1,1,1,0,0,1,1,0
2016,clinical,9,28,Netherlands,urine,1,1,1,0,1,0,0,0,0,0,0,1
2015,clinical,19,22,Netherlands,stool,0,0.810126582278481,0.7926356589147286,1,1,1,1,0,0,1,1,0
2015,clinical,13,8,Netherlands,urine,2,1,1,0,1,0,0,0,0,0,0,1
2015,clinical,2,6,Netherlands,urine,2,1,1,1,1,1,1,0,0,1,1,0
2015,clinical,38,15,Netherlands,urine,0,1,1,1,1,1,1,0,1,1,1,0
2015,clinical,9,20,Netherlands,stool,1,0.9864864864864864,0.6744186046511628,1,1,0,0,0,0,0,0,0
2017,clinical,9,29,Netherlands,urine,0,1,0.8148148148148149,1,1,0,0,0,0,0,0,1
2014,clinical,10,29,Netherlands,urine,1,1,0.9070810142238712,1,1,1,0,0,1,0,0,0
2014,clinical,16,12,Netherlands,urine,1,0.8481012658227848,0.7395348837209302,1,1,1,0,0,0,0,0,1
2017,clinical,8,11,Netherlands,stool,2,0.9435483870967742,1,1,1,1,0,0,0,0,0,1
2018,clinical,17,14,Netherlands,stool,0,1,0.9885714285714284,1,1,1,0,0,1,0,0,0
2016,clinical,16,44,Netherlands,stool,0,1,1,1,1,1,0,0,1,0,0,0
2016,clinical,2,5,Netherlands,stool,2,1,0.7738095238095238,1,1,1,0,0,0,0,0,0
